,ticker,bought_date,trade_size,bought_price,price,atr,stop_loss,dynamic_stop_loss,profit_exit,dynamic_profit_exit,trade_type,sell_date
171,NEE,2019-09-19,5.0,224.89999389648438,229.97000122070312,3.1647099951542708,221.7352839013301,230.0981866397333,234.3941238819472,241.66546205345634,sell,2019-10-08
172,DISH,2019-10-07,2.0,33.150001525878906,32.08000183105469,0.9397003477333749,32.21030117814553,32.210356551160054,35.969102569079034,35.969102569079034,sell,2019-10-08
173,STX,2019-10-09,37.0,52.16999816894531,52.16999816894531,1.4211186259589588,50.74887954298635,50.749433834766954,56.43335404682219,56.43335404682219,buy,
174,HWM,2019-10-10,19.0,26.020000457763672,26.020000457763672,0.5713540795245603,25.44864637823911,25.44864637823911,27.734062696337354,27.734062696337354,buy,
175,LEN,2019-10-10,4.0,58.849998474121094,58.849998474121094,1.2062668352299641,57.64373163889113,57.64379850727838,62.468798979810984,62.468798979810984,buy,
176,KIM,2019-10-10,12.0,20.540000915527344,20.540000915527344,0.2983240566313261,20.241676858896017,20.24170078208466,21.434973085421323,21.434973085421323,buy,
177,NEM,2019-09-30,1.0,37.91999816894531,37.619998931884766,1.0529964812204855,36.86700168772483,38.01728819133751,41.07898761260677,41.80216776295073,sell,2019-10-11
178,EIX,2019-10-08,35.0,74.7300033569336,71.33000183105469,1.3654013262773723,73.36460203065621,73.36476860307089,78.82620733576572,78.82620733576572,sell,2019-10-11
179,DUK,2019-09-13,8.0,93.9000015258789,95.12999725341797,1.2333041355728191,92.66669739030608,95.75748424964715,97.59991393259736,100.40753992683977,sell,2019-10-14
180,HWM,2019-10-10,19.0,26.020000457763672,27.010000228881836,0.5713540795245603,25.44864637823911,27.242159941761027,27.734062696337354,29.71352261612317,sell,2019-10-18
181,HWM,2019-10-21,32.0,27.040000915527344,27.040000915527344,0.5817336760225893,26.458267239504753,26.458267239504753,28.785201943595112,28.785201943595112,buy,
182,CHD,2019-10-22,12.0,74.18000030517578,74.18000030517578,1.211729339718103,72.96827096545768,72.96827096545768,77.8151883243301,77.81555899503007,buy,
183,ALGN,2019-10-22,2.0,213.60000610351562,213.60000610351562,6.386816022834862,207.21319008068076,207.21403317839503,232.76045417202022,232.76045417202022,buy,
184,DLTR,2019-09-24,6.0,113.37000274658203,115.5999984741211,2.660555281222983,110.70944746535905,116.25247824185574,121.35166859025098,125.00257504005778,sell,2019-10-24
185,PEAK,2019-10-25,11.0,36.29999923706055,36.29999923706055,0.6205399255446528,35.67945931151589,35.67958286866519,38.161619013694505,38.161619013694505,buy,
186,MAA,2019-09-11,9.0,128.5500030517578,134.9499969482422,1.9605307452294276,126.58947230652838,135.15352872623862,134.4315952874461,141.97941626269042,sell,2019-10-28
187,LEN,2019-10-10,4.0,58.849998474121094,60.27000045776367,1.2062668352299641,57.64373163889113,60.85213139185559,62.468798979810984,65.3236107072457,sell,2019-10-28
188,KIM,2019-10-10,12.0,20.540000915527344,20.959999084472656,0.2983240566313261,20.241676858896017,21.102275393721712,21.434973085421323,22.253171377428618,sell,2019-10-28
189,KIM,2019-10-29,48.0,21.1200008392334,21.1200008392334,0.3041107494601012,20.815890089773298,20.815933648513813,22.0323330876137,22.0323330876137,buy,
190,LEN,2019-10-29,15.0,59.470001220703125,59.470001220703125,1.2037902679216268,58.2662109527815,58.2662109527815,63.081372024468,63.08216762541964,buy,
191,WMT,2019-10-07,7.0,117.2300033569336,117.1500015258789,1.653949981159911,115.57605337577368,118.56265904533146,122.19185330041333,125.27201431908375,sell,2019-10-29
192,CHD,2019-10-22,12.0,74.18000030517578,73.6500015258789,1.211729339718103,72.96827096545768,74.55785855489275,77.8151883243301,79.32642433532176,sell,2019-10-29
193,AAPL,2019-11-05,8.0,257.1300048828125,257.1300048828125,4.423989005886287,252.70601587692622,252.7071508300179,270.4019719004714,270.4019719004714,buy,
194,AIG,2019-11-05,1.0,54.810001373291016,54.810001373291016,1.1319577379720573,53.67804363531896,53.67822812414473,58.20587458720719,58.20587458720719,buy,
195,PEAK,2019-10-25,11.0,36.29999923706055,35.779998779296875,0.6205399255446528,35.67945931151589,36.91694383964811,38.161619013694505,39.72916420859473,sell,2019-11-05
196,KIM,2019-10-29,48.0,21.1200008392334,21.280000686645508,0.3041107494601012,20.815890089773298,21.41336137590224,22.0323330876137,22.719914956765933,sell,2019-11-05
197,LEN,2019-10-29,15.0,59.470001220703125,58.36000061035156,1.2037902679216268,58.2662109527815,58.91927142729588,63.081372024468,64.00218022494828,sell,2019-11-05
198,NEM,2019-11-06,61.0,37.650001525878906,37.650001525878906,0.9127671113471952,36.73723441453171,36.73723441453171,40.38830285992049,40.38857356992483,buy,
199,DE,2019-10-07,3.0,166.5500030517578,175.97000122070312,3.461542109939431,163.08846094181837,175.9912489944137,176.93462938157612,187.70624569254014,sell,2019-11-06
200,WMT,2019-11-07,11.0,120.2300033569336,120.2300033569336,1.4114565043222844,118.8185468526113,118.81884082993524,124.46437286990044,124.46437286990044,buy,
201,CBOE,2019-11-08,6.0,114.87999725341797,114.87999725341797,2.6120407711332234,112.26795648228475,112.26815350877257,122.71611956681764,122.71611956681764,buy,
202,EIX,2019-11-08,1.0,66.30000305175781,66.30000305175781,2.0063364901769702,64.29366656158084,64.29366656158084,72.31901252228872,72.32117837550723,buy,
203,NEM,2019-11-06,61.0,37.650001525878906,36.61000061035156,0.9127671113471952,36.73723441453171,36.73723441453171,40.38830285992049,40.38857356992483,sell,2019-11-08
204,MAA,2019-11-11,6.0,132.89999389648438,132.89999389648438,1.9345609137476902,130.96543298273667,130.96543298273667,138.70367663772745,138.70543563984424,buy,
205,REGN,2019-11-11,2.0,344.2799987792969,344.2799987792969,9.151791111522478,335.1282076677744,335.1282076677744,371.7353721138643,371.7403971954286,buy,
206,CRM,2019-11-12,4.0,162.86000061035156,162.86000061035156,3.2260218521120256,159.63397875823955,159.63397875823955,172.53806616668763,172.54023453862854,buy,
207,NEM,2019-11-12,2.0,36.900001525878906,36.900001525878906,0.8649010275339032,36.035100498345,36.035100498345,39.49470460848062,39.49513286297467,buy,
208,CDW,2019-11-13,2.0,135.47999572753906,135.47999572753906,2.585881682019272,132.89411404551979,132.8944312829497,143.23764077359687,143.23764077359687,buy,
209,LEN,2019-11-13,1.0,59.310001373291016,59.310001373291016,1.411648867983664,57.89835250530735,57.89835250530735,63.54494797724201,63.552641639580735,buy,
210,AIG,2019-11-05,1.0,54.810001373291016,54.720001220703125,1.1319577379720573,53.67804363531896,54.82647178899259,58.20587458720719,59.160584022670655,sell,2019-11-13
211,REGN,2019-11-11,2.0,344.2799987792969,338.3900146484375,9.151791111522478,335.1282076677744,339.2994331801212,371.7353721138643,375.74171510807395,sell,2019-11-14
212,CDW,2019-11-13,2.0,135.47999572753906,132.82000732421875,2.585881682019272,132.89411404551979,132.8944312829497,143.23764077359687,143.23764077359687,sell,2019-11-14
213,CPRT,2019-11-15,5.0,85.98999786376953,85.98999786376953,1.534977175281345,84.45502068848819,84.4552899277593,90.59492938961357,90.59492938961357,buy,
214,GD,2019-11-15,1.0,187.0800018310547,187.0800018310547,2.820451904587517,184.25954992646717,184.25998834583876,195.54135754481723,195.54135754481723,buy,
215,WMT,2019-11-07,11.0,120.2300033569336,118.87000274658203,1.4114565043222844,118.8185468526113,119.4649939306154,124.46437286990044,126.12815032934428,sell,2019-11-15
216,BK,2019-11-19,12.0,48.689998626708984,48.689998626708984,0.7572552599103666,47.93274336679862,47.932827881225286,50.96176440644008,50.96176440644008,buy,
217,LW,2019-11-19,4.0,83.75,83.75,1.3900158721459015,82.3599841278541,82.36008392562701,87.9200476164377,87.9200476164377,buy,
218,UDR,2019-11-20,12.0,48.779998779296875,48.779998779296875,0.6882008252527129,48.09179795404416,48.09179795404416,50.84460125505501,50.84485186329031,buy,
219,AAPL,2019-11-05,8.0,257.1300048828125,263.19000244140625,4.423989005886287,252.70601587692622,263.3238529216024,270.4019719004714,278.4284656492554,sell,2019-11-20
220,CPRT,2019-11-15,5.0,85.98999786376953,84.91999816894531,1.534977175281345,84.45502068848819,84.92232270479822,90.59492938961357,90.75302089927722,sell,2019-11-20
221,HRL,2019-11-21,37.0,42.720001220703125,42.720001220703125,0.47489053383288804,42.245110686870234,42.24516026818461,44.14467282220179,44.14467282220179,buy,
222,MAA,2019-11-11,6.0,132.89999389648438,135.3800048828125,1.9345609137476902,130.96543298273667,136.26658937671914,138.70367663772745,144.52023919406133,sell,2019-11-21
223,GD,2019-11-15,1.0,187.0800018310547,182.9499969482422,2.820451904587517,184.25954992646717,184.25998834583876,195.54135754481723,195.54135754481723,sell,2019-11-21
224,UDR,2019-11-20,12.0,48.779998779296875,47.849998474121094,0.6882008252527129,48.09179795404416,48.09179795404416,50.84460125505501,50.84485186329031,sell,2019-11-21
225,MNST,2019-11-25,26.0,58.65999984741211,58.65999984741211,1.1487324864278154,57.51126736098429,57.51151857175151,62.106197306695556,62.106197306695556,buy,
226,GRMN,2019-11-26,5.0,98.29000091552734,98.29000091552734,1.6371113449754455,96.65288957055189,96.65288957055189,103.20133495045368,103.2029475952454,buy,
227,LNT,2019-11-26,6.0,52.970001220703125,52.970001220703125,0.7584228009800894,52.21157841972303,52.21172731166516,55.245269623643395,55.245269623643395,buy,
228,CBOE,2019-11-08,6.0,114.87999725341797,119.5199966430664,2.6120407711332234,112.26795648228475,121.5533943719377,122.71611956681764,130.4217580574244,sell,2019-11-26
229,EIX,2019-11-08,1.0,66.30000305175781,69.0,2.0063364901769702,64.29366656158084,69.56392290439092,72.31901252228872,76.30823128682724,sell,2019-11-26
230,STZ,2019-11-27,1.0,185.75,185.75,3.6975684904714834,182.0524315095285,182.05275688028772,196.84270547141446,196.84270547141446,buy,
231,AEP,2019-11-27,3.0,91.58999633789062,91.58999633789062,1.2063992864926458,90.38359705139798,90.38372330829417,95.20919419736856,95.20919419736856,buy,
232,AAPL,2019-12-05,1.0,265.5799865722656,265.5799865722656,4.048005765161302,261.53198080710433,261.5329204419543,277.7240038677495,277.7240038677495,buy,
233,HSY,2019-12-05,2.0,149.97000122070312,149.97000122070312,2.300372157268955,147.66962906343417,147.66962906343417,156.87111769250998,156.87414062624904,buy,
234,STX,2019-10-09,37.0,52.16999816894531,58.59000015258789,1.4211186259589588,50.74887954298635,59.23211513791529,56.43335404682219,63.55892000195384,sell,2019-12-05
235,HWM,2019-10-21,32.0,27.040000915527344,30.479999542236328,0.5817336760225893,26.458267239504753,30.756059857238213,28.785201943595112,32.89182409039473,sell,2019-12-05
236,CRM,2019-11-12,4.0,162.86000061035156,158.22000122070312,3.2260218521120256,159.63397875823955,161.18823641102625,172.53806616668763,173.23527855989,sell,2019-12-05
237,GRMN,2019-11-26,5.0,98.29000091552734,95.5999984741211,1.6371113449754455,96.65288957055189,96.65288957055189,103.20133495045368,103.2029475952454,sell,2019-12-05
238,STZ,2019-11-27,1.0,185.75,182.4600067138672,3.6975684904714834,182.0524315095285,182.5127399373787,196.84270547141446,196.84270547141446,sell,2019-12-05
239,CME,2019-12-06,5.0,205.9600067138672,205.9600067138672,3.5149705486462386,202.44503616522096,202.44503616522096,216.5049183598059,216.50529313613168,buy,
240,LEN,2019-11-13,1.0,59.310001373291016,58.75,1.411648867983664,57.89835250530735,59.1828571495936,63.54494797724201,64.251431602977,sell,2019-12-06
241,STX,2019-12-09,12.0,57.119998931884766,57.119998931884766,1.1608601644167722,55.95913876746799,55.95951233688313,60.60257942513508,60.60257942513508,buy,
242,HWM,2019-12-10,54.0,31.010000228881836,31.010000228881836,0.5039744992498963,30.50602572963194,30.50602572963194,32.52192372663153,32.52192372663153,buy,
243,REGN,2019-12-11,1.0,373.5299987792969,373.5299987792969,8.63936032895592,364.89063845034093,364.89063845034093,399.44807976616465,399.4573122051537,buy,
244,MAA,2019-12-11,2.0,131.63999938964844,131.63999938964844,2.0655003167715353,129.5744990728769,129.5748310831313,137.83650033996304,137.83650033996304,buy,
245,LEN,2019-12-11,3.0,59.720001220703125,59.720001220703125,1.148617389343381,58.571383831359746,58.571656894784944,63.16585338873327,63.16585338873327,buy,
246,VAR,2019-12-12,2.0,141.86000061035156,141.86000061035156,2.519029667272594,139.34097094307896,139.34145681033448,149.41708961216935,149.41708961216935,buy,
247,ALGN,2019-10-22,2.0,213.60000610351562,268.3900146484375,6.386816022834862,207.21319008068076,273.4036224645425,232.76045417202022,298.2691130751225,sell,2019-12-12
248,AEP,2019-11-27,3.0,91.58999633789062,91.13999938964844,1.2063992864926458,90.38359705139798,91.30848586859642,95.20919419736856,95.91453873210136,sell,2019-12-12
249,HSY,2019-12-05,2.0,149.97000122070312,146.82000732421875,2.300372157268955,147.66962906343417,147.7126204938287,156.87111769250998,156.87414062624904,sell,2019-12-12
250,LEN,2019-12-11,3.0,59.720001220703125,58.060001373291016,1.148617389343381,58.571383831359746,58.571656894784944,63.16585338873327,63.16585338873327,sell,2019-12-12
251,SLG,2019-12-13,6.0,88.69999694824219,88.69999694824219,1.5607757401701934,87.13922120807199,87.13956706160994,93.38232416875277,93.38232416875277,buy,
252,BK,2019-11-19,12.0,48.689998626708984,50.220001220703125,0.7572552599103666,47.93274336679862,50.50654812401194,50.96176440644008,53.36036051077669,sell,2019-12-13
253,HRL,2019-11-21,37.0,42.720001220703125,44.900001525878906,0.47489053383288804,42.245110686870234,45.03707688736063,44.14467282220179,47.92876262405093,sell,2019-12-13
254,NEM,2019-11-12,2.0,36.900001525878906,40.470001220703125,0.8649010275339032,36.035100498345,40.57590004319425,39.49470460848062,43.432303532526625,sell,2019-12-17
255,MAA,2019-12-11,2.0,131.63999938964844,128.0800018310547,2.0655003167715353,129.5744990728769,129.5748310831313,137.83650033996304,137.83650033996304,sell,2019-12-17
256,NEM,2019-12-18,25.0,40.97999954223633,40.97999954223633,0.7127235939518176,40.267275948284514,40.267491174021785,43.11817032409178,43.11817032409178,buy,
257,CME,2019-12-06,5.0,205.9600067138672,200.49000549316406,3.5149705486462386,202.44503616522096,202.44503616522096,216.5049183598059,216.50529313613168,sell,2019-12-18
258,HWM,2019-12-10,54.0,31.010000228881836,30.770000457763672,0.5039744992498963,30.50602572963194,31.316762118218104,32.52192372663153,33.24971059358788,sell,2019-12-18
259,CME,2019-12-19,2.0,204.72000122070312,204.72000122070312,3.443165351966431,201.2768358687367,201.27706999157402,215.0494972766024,215.0494972766024,buy,
260,LNT,2019-11-26,6.0,52.970001220703125,54.220001220703125,0.7584228009800894,52.21157841972303,54.23693908465134,55.245269623643395,57.08918579780379,sell,2019-12-26
261,CME,2019-12-19,2.0,204.72000122070312,199.17999267578125,3.443165351966431,201.2768358687367,201.27706999157402,215.0494972766024,215.0494972766024,sell,2019-12-30
262,XEL,2019-12-31,17.0,63.4900016784668,63.4900016784668,0.7705137455308677,62.71948793293593,62.71982622492648,65.8015429150594,65.8015429150594,buy,
263,CHD,2020-01-02,12.0,70.02999877929688,70.02999877929688,0.9160041985268301,69.11399458077004,69.11430054057769,72.77801137487737,72.77801137487737,buy,
264,LW,2019-11-19,4.0,83.75,84.08999633789062,1.3900158721459015,82.3599841278541,85.07634225803919,87.9200476164377,89.37097932939804,sell,2020-01-02
265,SLG,2019-12-13,6.0,88.69999694824219,88.91000366210938,1.5607757401701934,87.13922120807199,91.49749330881468,93.38232416875277,97.10752617707156,sell,2020-01-02
266,XEL,2019-12-31,17.0,63.4900016784668,62.380001068115234,0.7705137455308677,62.71948793293593,62.71982622492648,65.8015429150594,65.8015429150594,sell,2020-01-02
267,TMUS,2020-01-03,3.0,78.16999816894531,78.16999816894531,0.9956230924834533,77.17437507646186,77.17456668428078,81.15686744639567,81.15686744639567,buy,
268,STX,2019-12-09,12.0,57.119998931884766,58.90999984741211,1.1608601644167722,55.95913876746799,59.4442248230339,60.60257942513508,63.87687606016015,sell,2020-01-03
269,NEM,2019-12-18,25.0,40.97999954223633,42.83000183105469,0.7127235939518176,40.267275948284514,43.04885016667483,43.11817032409178,45.85344949997551,sell,2020-01-03
270,CLX,2020-01-06,24.0,153.3699951171875,153.3699951171875,1.7307153376211764,151.63927977956632,151.63927977956632,158.56214113005103,158.56290313268008,buy,
271,WM,2020-01-13,10.0,117.66000366210938,117.66000366210938,1.2825647894581405,116.37743887265124,116.37802608149187,121.5076980304838,121.5076980304838,buy,
272,NEM,2020-01-13,16.0,42.45000076293945,42.45000076293945,0.7764933386415791,41.673507424297874,41.67385075138188,44.77948077886419,44.77948077886419,buy,
273,TIF,2020-01-14,4.0,134.0399932861328,134.0399932861328,0.5108862012128225,133.52910708491999,133.52953905861543,135.5726518897713,135.5726518897713,buy,
274,NLOK,2020-01-15,12.0,27.5,27.5,0.5441647322121308,26.95583526778787,26.95600888933196,29.132494196636394,29.132494196636394,buy,
275,TGT,2020-01-15,2.0,117.0,117.0,2.5174532216234558,114.48254677837654,114.48292488703224,124.55235966487037,124.55235966487037,buy,
276,AAPL,2019-12-05,1.0,265.5799865722656,311.3399963378906,4.048005765161302,261.53198080710433,311.87965421873395,277.7240038677495,332.2010031641107,sell,2020-01-15
277,ROP,2020-01-17,1.0,379.739990234375,379.739990234375,5.163661656315634,374.57632857805936,374.57768655211953,395.2309752033219,395.2309752033219,buy,
278,ROST,2020-01-21,1.0,117.80000305175781,117.80000305175781,1.6951681129473817,116.10483493881043,116.10483493881043,122.88550739059995,122.88582931796115,buy,
279,REGN,2019-12-11,1.0,373.5299987792969,363.7099914550781,8.63936032895592,364.89063845034093,383.0289482598823,399.44807976616465,413.9131552203531,sell,2020-01-21
280,TGT,2020-01-15,2.0,117.0,114.04000091552734,2.5174532216234558,114.48254677837654,114.53622179688372,124.55235966487037,124.55235966487037,sell,2020-01-21
281,SYY,2020-01-22,3.0,83.13999938964844,83.13999938964844,0.9972211123982404,82.1427782772502,82.14296660762245,86.13166272684316,86.13166272684316,buy,
282,HSIC,2020-01-23,2.0,71.0,71.0,1.1949592358934271,69.80504076410658,69.80541673844832,74.58487770768028,74.58487770768028,buy,
283,CHD,2020-01-02,12.0,70.02999877929688,70.9800033569336,0.9160041985268301,69.11399458077004,71.60471459275462,72.77801137487737,75.18585622173615,sell,2020-01-23
284,HSY,2020-01-24,2.0,154.67999267578125,154.67999267578125,2.008071589608044,152.6719210861732,152.6719210861732,160.70420744460537,160.70452942861462,buy,
285,NOC,2020-01-24,1.0,381.6400146484375,381.6400146484375,6.14899677126397,375.49101787717353,375.4925239349142,400.0870049622294,400.0870049622294,buy,
286,BK,2020-01-24,1.0,45.95000076293945,45.95000076293945,0.9821580205904992,44.96784274234896,44.967916257375094,48.89647482471095,48.89647482471095,buy,
287,ROST,2020-01-21,1.0,117.80000305175781,115.76000213623047,1.6951681129473817,116.10483493881043,116.49109190785501,122.88550739059995,123.3667206143256,sell,2020-01-24
288,INTC,2020-01-27,1.0,65.69000244140625,65.69000244140625,1.466191987097296,64.22381045430896,64.22381045430896,70.08857840269813,70.08913654098168,buy,
289,AIZ,2020-01-27,1.0,128.0,128.0,1.887946332379205,126.1120536676208,126.11308933678022,133.66383899713762,133.66383899713762,buy,
290,MNST,2019-11-25,26.0,58.65999984741211,66.5999984741211,1.1487324864278154,57.51126736098429,66.87710651926413,62.106197306695556,70.44866701447323,sell,2020-01-27
291,VAR,2019-12-12,2.0,141.86000061035156,145.5500030517578,2.519029667272594,139.34097094307896,147.72148423031524,149.41708961216935,155.11557660592928,sell,2020-01-27
292,TMUS,2020-01-03,3.0,78.16999816894531,80.72000122070312,0.9956230924834533,77.17437507646186,81.45121905393162,81.15686744639567,85.60633429328325,sell,2020-01-27
293,NLOK,2020-01-15,12.0,27.5,27.43000030517578,0.5441647322121308,26.95583526778787,27.849341445240693,29.132494196636394,30.051974138399018,sell,2020-01-27
294,ROP,2020-01-17,1.0,379.739990234375,372.4800109863281,5.163661656315634,374.57632857805936,374.57768655211953,395.2309752033219,395.2309752033219,sell,2020-01-27
295,SYY,2020-01-22,3.0,83.13999938964844,82.33999633789062,0.9972211123982404,82.1427782772502,82.58924647665307,86.13166272684316,86.59224592160326,sell,2020-01-27
296,CME,2020-01-28,5.0,213.2100067138672,213.2100067138672,3.0213035448152437,210.18870316905193,210.18870316905193,222.27391734831292,222.27495199739602,buy,
297,CLX,2020-01-06,24.0,153.3699951171875,156.07000732421875,1.7307153376211764,151.63927977956632,157.92671399179974,158.56214113005103,166.05988488006955,sell,2020-01-28
298,HSY,2020-01-24,2.0,154.67999267578125,152.19000244140625,2.008071589608044,152.6719210861732,152.6719210861732,160.70420744460537,160.70452942861462,sell,2020-01-28
299,CHD,2020-01-29,20.0,72.69999694824219,72.69999694824219,1.0890139245134542,71.61098302372874,71.61098302372874,75.96703872178254,75.96851804467563,buy,
300,BK,2020-01-24,1.0,45.95000076293945,44.459999084472656,0.9821580205904992,44.96784274234896,44.967916257375094,48.89647482471095,48.89647482471095,sell,2020-01-29
301,HSIC,2020-01-23,2.0,71.0,68.94000244140625,1.1949592358934271,69.80504076410658,70.01876107456604,74.58487770768028,75.82372165911438,sell,2020-01-31
302,NOC,2020-01-24,1.0,381.6400146484375,374.57000732421875,6.14899677126397,375.49101787717353,377.8071926201014,400.0870049622294,406.0584026084459,sell,2020-01-31
303,INTC,2020-01-27,1.0,65.69000244140625,63.93000030517578,1.466191987097296,64.22381045430896,65.81347156198635,70.08857840269813,71.79957554841597,sell,2020-01-31
304,MSCI,2020-02-03,9.0,292.6499938964844,292.6499938964844,6.547430950156304,286.1025629463281,286.10280823289924,312.29228674695327,312.29228674695327,buy,
305,TMUS,2020-02-03,5.0,79.45999908447266,79.45999908447266,1.2217457187200012,78.23825336575266,78.23825336575266,83.12523624063266,83.12577841832419,buy,
306,CME,2020-01-28,5.0,213.2100067138672,214.57000732421875,3.0213035448152437,210.18870316905193,215.5217477250011,222.27391734831292,228.55475194218425,sell,2020-02-03
307,REGN,2020-02-04,5.0,356.0,356.0,9.892419178345165,346.10758082165484,346.1079769054317,385.6772575350355,385.6772575350355,buy,
308,NEM,2020-01-13,16.0,42.45000076293945,44.22999954223633,0.7764933386415791,41.673507424297874,44.821514575911536,44.77948077886419,47.89545688261695,sell,2020-02-04
309,NFLX,2020-02-05,4.0,369.6700134277344,369.6700134277344,10.567555182884165,359.1024582448502,359.1039722651765,401.37267897638685,401.37267897638685,buy,
310,NLOK,2020-02-05,4.0,17.639999389648438,17.639999389648438,1.244785339935714,16.395214049712724,16.395332070668946,21.37435540945558,21.37435540945558,buy,
311,EFX,2020-02-06,4.0,155.97000122070312,155.97000122070312,2.4284576233163038,153.54154359738683,153.54208122489035,163.25537409065203,163.25537409065203,buy,
312,TSCO,2020-02-06,2.0,96.58999633789062,96.58999633789062,2.7551615332791988,93.83483480461143,93.83515171894514,104.85548093772822,104.85548093772822,buy,
313,ROL,2020-02-13,6.0,39.810001373291016,39.810001373291016,0.6589617880657185,39.1510395852253,39.1510395852253,41.786886737488175,41.78708433002606,buy,
314,EVRG,2020-02-18,2.0,73.87999725341797,73.87999725341797,1.0809399882303272,72.79905726518764,72.79918879709422,77.12281721810895,77.12281721810895,buy,
315,EFX,2020-02-06,4.0,155.97000122070312,159.6300048828125,2.4284576233163038,153.54154359738683,159.9684929071382,163.25537409065203,171.93454813405413,sell,2020-02-18
316,DGX,2020-02-19,1.0,113.4800033569336,113.4800033569336,1.5796308999992121,111.90037245693438,111.90055950540601,118.21889605693123,118.21889605693123,buy,
317,WM,2020-01-13,10.0,117.66000366210938,124.05000305175781,1.2825647894581405,116.37743887265124,124.77758205054177,121.5076980304838,130.54725873118718,sell,2020-02-20
318,MSCI,2020-02-03,9.0,292.6499938964844,321.7099914550781,6.547430950156304,286.1025629463281,325.0848180316236,312.29228674695327,353.1854873113792,sell,2020-02-20
319,CL,2020-02-21,3.0,76.2699966430664,76.2699966430664,1.1297399888087176,75.14025665425768,75.14025665425768,79.65921660949256,79.65926280720039,buy,
320,NEM,2020-02-24,19.0,50.2599983215332,50.2599983215332,1.0628947345280206,49.19710358700518,49.19728680547335,53.44868252511726,53.44868252511726,buy,
321,MTB,2020-02-24,3.0,163.86000061035156,163.86000061035156,3.0029934930446003,160.85700711730695,160.85700711730695,172.86898108948537,172.87422442663575,buy,
322,TIF,2020-01-14,4.0,134.0399932861328,133.9600067138672,0.5108862012128225,133.52910708491999,134.10375883817275,135.5726518897713,135.58841635603093,sell,2020-02-24
323,AIZ,2020-01-27,1.0,128.0,137.24000549316406,1.887946332379205,126.1120536676208,140.0026841001868,133.66383899713762,150.07196478928336,sell,2020-02-24
324,TMUS,2020-02-03,5.0,79.45999908447266,96.37000274658203,1.2217457187200012,78.23825336575266,98.35732732300897,83.12523624063266,106.88800948605119,sell,2020-02-24
325,NFLX,2020-02-05,4.0,369.6700134277344,368.70001220703125,10.567555182884165,359.1024582448502,378.06425694628405,401.37267897638685,416.92722427833536,sell,2020-02-24
326,TSCO,2020-02-06,2.0,96.58999633789062,96.45999908447266,2.7551615332791988,93.83483480461143,97.52070030055654,104.85548093772822,106.55789421551788,sell,2020-02-24
327,ROL,2020-02-13,6.0,39.810001373291016,39.65999984741211,0.6589617880657185,39.1510395852253,39.802067478110374,41.786886737488175,42.313798786372,sell,2020-02-24
328,EVRG,2020-02-18,2.0,73.87999725341797,71.98999786376953,1.0809399882303272,72.79905726518764,72.87071176036159,77.12281721810895,77.12281721810895,sell,2020-02-24
329,CL,2020-02-21,3.0,76.2699966430664,74.41999816894531,1.1297399888087176,75.14025665425768,75.14025665425768,79.65921660949256,79.65926280720039,sell,2020-02-24
330,GILD,2020-02-25,4.0,70.0999984741211,70.0999984741211,2.0939646766869515,68.00603379743414,68.00603379743414,76.38189250418195,76.38213161457958,buy,
331,CHD,2020-01-29,20.0,72.69999694824219,74.76000213623047,1.0890139245134542,71.61098302372874,75.45410506361561,75.96703872178254,80.0776872505594,sell,2020-02-25
332,NLOK,2020-02-05,4.0,17.639999389648438,19.1299991607666,1.244785339935714,16.395214049712724,19.83965925176902,21.37435540945558,24.208522932232704,sell,2020-02-25
333,DGX,2020-02-19,1.0,113.4800033569336,110.4000015258789,1.5796308999992121,111.90037245693438,111.90055950540601,118.21889605693123,118.21889605693123,sell,2020-02-25
334,NEM,2020-02-24,19.0,50.2599983215332,49.13999938964844,1.0628947345280206,49.19710358700518,49.19728680547335,53.44868252511726,53.44868252511726,sell,2020-02-25
335,MTB,2020-02-24,3.0,163.86000061035156,155.9499969482422,3.0029934930446003,160.85700711730695,160.85700711730695,172.86898108948537,172.87422442663575,sell,2020-02-25
336,NEM,2020-02-26,43.0,49.400001525878906,49.400001525878906,1.1447919079078201,48.25520961797108,48.2553320138283,52.83437724960237,52.83437724960237,buy,
337,HPQ,2020-02-26,66.0,22.709999084472656,22.709999084472656,0.520486931661888,22.189512152810767,22.189534070581043,24.27145987945832,24.27145987945832,buy,
338,CHD,2020-02-26,16.0,74.43000030517578,74.43000030517578,1.2337517804966742,73.1962485246791,73.19660428284662,78.1312556466658,78.1312556466658,buy,
339,REGN,2020-02-04,5.0,356.0,431.6099853515625,9.892419178345165,346.10758082165484,443.57272781419675,385.6772575350355,500.9618702683473,sell,2020-02-27
340,NEM,2020-02-26,43.0,49.400001525878906,46.529998779296875,1.1447919079078201,48.25520961797108,48.2553320138283,52.83437724960237,52.83437724960237,sell,2020-02-27
341,HPQ,2020-02-26,66.0,22.709999084472656,21.8799991607666,0.520486931661888,22.189512152810767,22.189534070581043,24.27145987945832,24.27145987945832,sell,2020-02-27
342,CHD,2020-02-26,16.0,74.43000030517578,71.86000061035156,1.2337517804966742,73.1962485246791,73.19660428284662,78.1312556466658,78.1312556466658,sell,2020-02-27
343,CLX,2020-02-28,36.0,159.4199981689453,159.4199981689453,3.661983138717747,155.75801503022757,155.75885926546118,170.40594758509855,170.40594758509855,buy,
